amount,area_code,area_name
161000,E05000824,Bucklow-St Martins
220000,E05000828,Flixton
187950,E05000821,Bowdon
572000,E05000831,Hale Central
293000,E05000835,Sale Moor
335000,E05000835,Sale Moor
160000,E05000822,Broadheath
248000,E05000836,Stretford
162000,E05000829,Gorse Hill
155000,E05000834,St Mary's
285000,E05000828,Flixton
460000,E05000831,Hale Central
232000,E05000826,Davyhulme East
380000,E05000828,Flixton
305000,E05000830,Hale Barns
288000,E05000828,Flixton
206500,E05000825,Clifford
222500,E05000832,Longford
361000,E05000828,Flixton
362500,E05000837,Timperley
230000,E05000838,Urmston
375000,E05000837,Timperley
315000,E05000830,Hale Barns
177500,E05000832,Longford
212500,E05000830,Hale Barns
825000,E05000830,Hale Barns
85925,E05000819,Altrincham
236500,E05000838,Urmston
205000,E05000823,Brooklands
169050,E05000829,Gorse Hill
360000,E05000819,Altrincham
385000,E05000820,Ashton upon Mersey
315500,E05000838,Urmston
324000,E05000821,Bowdon
246000,E05000835,Sale Moor
335000,E05000828,Flixton
240000,E05000825,Clifford
290000,E05000837,Timperley
611000,E05000835,Sale Moor
189999,E05000829,Gorse Hill
205000,E05000820,Ashton upon Mersey
203500,E05000829,Gorse Hill
277000,E05000837,Timperley
365000,E05000819,Altrincham
270000,E05000819,Altrincham
178500,E05000839,Village
220000,E05000833,Priory
305000,E05000822,Broadheath
176500,E05000834,St Mary's
115000,E05000832,Longford
97950,E05000819,Altrincham
120000,E05000832,Longford
185000,E05000835,Sale Moor
340000,E05000831,Hale Central
130000,E05000829,Gorse Hill
327000,E05000832,Longford
420000,E05000822,Broadheath
192000,E05000827,Davyhulme West
327500,E05000821,Bowdon
184500,E05000828,Flixton
225000,E05000836,Stretford
158000,E05000829,Gorse Hill
668000,E05000819,Altrincham
110000,E05000824,Bucklow-St Martins
244000,E05000823,Brooklands
86000,E05000836,Stretford
118995,E05000832,Longford
597500,E05000831,Hale Central
265000,E05000828,Flixton
130000,E05000839,Village
200000,E05000829,Gorse Hill
400000,E05000819,Altrincham
155000,E05000829,Gorse Hill
1050000,E05000831,Hale Central
280000,E05000819,Altrincham
240000,E05000839,Village
125000,E05000832,Longford
114000,E05000834,St Mary's
1200000,E05000830,Hale Barns
162000,E05000829,Gorse Hill
305000,E05000823,Brooklands
249950,E05000819,Altrincham
235000,E05000837,Timperley
372000,E05000822,Broadheath
322500,E05000820,Ashton upon Mersey
115000,E05000834,St Mary's
157000,E05000823,Brooklands
456000,E05000831,Hale Central
268500,E05000833,Priory
242500,E05000835,Sale Moor
159950,E05000831,Hale Central
648500,E05000834,St Mary's
367500,E05000827,Davyhulme West
198500,E05000833,Priory
96000,E05000832,Longford
139950,E05000824,Bucklow-St Martins
310000,E05000822,Broadheath
200000,E05000825,Clifford
166000,E05000836,Stretford
270000,E05000822,Broadheath
951000,E05000821,Bowdon
303000,E05000819,Altrincham
485000,E05000833,Priory
98425,E05000819,Altrincham
445000,E05000823,Brooklands
185000,E05000822,Broadheath
436000,E05000822,Broadheath
104000,E05000839,Village
98425,E05000819,Altrincham
411000,E05000827,Davyhulme West
365000,E05000822,Broadheath
280000,E05000822,Broadheath
283000,E05000820,Ashton upon Mersey
264551,E05000819,Altrincham
320000,E05000832,Longford
245000,E05000820,Ashton upon Mersey
390000,E05000836,Stretford
105000,E05000836,Stretford
717500,E05000834,St Mary's
313000,E05000837,Timperley
182000,E05000829,Gorse Hill
135000,E05000836,Stretford
1100000,E05000819,Altrincham
210000,E05000829,Gorse Hill
352500,E05000837,Timperley
375000,E05000833,Priory
195000,E05000823,Brooklands
177000,E05000833,Priory
273000,E05000829,Gorse Hill
205000,E05000822,Broadheath
400000,E05000820,Ashton upon Mersey
382000,E05000820,Ashton upon Mersey
230000,E05000819,Altrincham
310000,E05000822,Broadheath
235000,E05000836,Stretford
170000,E05000838,Urmston
351000,E05000837,Timperley
333496,E05000822,Broadheath
96950,E05000819,Altrincham
169999,E05000829,Gorse Hill
130000,E05000823,Brooklands
292000,E05000822,Broadheath
313750,E05000819,Altrincham
530000,E05000830,Hale Barns
290000,E05000831,Hale Central
390000,E05000819,Altrincham
180000,E05000829,Gorse Hill
340000,E05000837,Timperley
103300,E05000832,Longford
381000,E05000835,Sale Moor
732000,E05000827,Davyhulme West
290000,E05000832,Longford
199950,E05000823,Brooklands
350000,E05000837,Timperley
89425,E05000819,Altrincham
232000,E05000835,Sale Moor
205000,E05000828,Flixton
110000,E05000831,Hale Central
108000,E05000832,Longford
145000,E05000839,Village
97995,E05000832,Longford
102495,E05000819,Altrincham
194950,E05000837,Timperley
138500,E05000832,Longford
224950,E05000832,Longford
323000,E05000823,Brooklands
189000,E05000839,Village
750000,E05000821,Bowdon
210000,E05000834,St Mary's
385000,E05000835,Sale Moor
305000,E05000819,Altrincham
315500,E05000822,Broadheath
680000,E05000837,Timperley
350000,E05000820,Ashton upon Mersey
430000,E05000834,St Mary's
730000,E05000827,Davyhulme West
460000,E05000831,Hale Central
1390000,E05000831,Hale Central
657500,E05000821,Bowdon
141000,E05000838,Urmston
339950,E05000822,Broadheath
292000,E05000820,Ashton upon Mersey
155000,E05000836,Stretford
150000,E05000826,Davyhulme East
254000,E05000826,Davyhulme East
179000,E05000822,Broadheath
375000,E05000831,Hale Central
348000,E05000820,Ashton upon Mersey
124950,E05000837,Timperley
512250,E05000834,St Mary's
435000,E05000839,Village
2220000,E05000830,Hale Barns
77000,E05000834,St Mary's
92500,E05000819,Altrincham
228000,E05000833,Priory
690000,E05000827,Davyhulme West
300000,E05000819,Altrincham
235500,E05000819,Altrincham
435000,E05000819,Altrincham
382500,E05000829,Gorse Hill
140000,E05000832,Longford
270000,E05000833,Priory
98000,E05000833,Priory
400000,E05000831,Hale Central
220000,E05000822,Broadheath
300000,E05000839,Village
285000,E05000834,St Mary's
151000,E05000833,Priory
178000,E05000833,Priory
314750,E05000819,Altrincham
280000,E05000819,Altrincham
235000,E05000833,Priory
311150,E05000819,Altrincham
390000,E05000831,Hale Central
169999,E05000829,Gorse Hill
185000,E05000829,Gorse Hill
312500,E05000834,St Mary's
838000,E05000830,Hale Barns
470000,E05000821,Bowdon
149950,E05000828,Flixton
313750,E05000819,Altrincham
272000,E05000838,Urmston
183000,E05000822,Broadheath
156000,E05000829,Gorse Hill
370000,E05000838,Urmston
310650,E05000819,Altrincham
975000,E05000819,Altrincham
158000,E05000829,Gorse Hill
300000,E05000838,Urmston
110000,E05000822,Broadheath
165000,E05000835,Sale Moor
325496,E05000822,Broadheath
550000,E05000822,Broadheath
93425,E05000819,Altrincham
304000,E05000830,Hale Barns
293000,E05000822,Broadheath
150000,E05000827,Davyhulme West
93425,E05000819,Altrincham
276500,E05000837,Timperley
101425,E05000819,Altrincham
285000,E05000834,St Mary's
374000,E05000819,Altrincham
125000,E05000838,Urmston
390000,E05000837,Timperley
240000,E05000828,Flixton
240000,E05000828,Flixton
299995,E05000827,Davyhulme West
425000,E05000835,Sale Moor
469000,E05000821,Bowdon
653000,E05000837,Timperley
315000,E05000824,Bucklow-St Martins
92500,E05000832,Longford
825000,E05000819,Altrincham
124000,E05000833,Priory
198000,E05000826,Davyhulme East
178000,E05000824,Bucklow-St Martins
440000,E05000823,Brooklands
445000,E05000819,Altrincham
590000,E05000831,Hale Central
629950,E05000822,Broadheath
200000,E05000829,Gorse Hill
329950,E05000822,Broadheath
93425,E05000819,Altrincham
300000,E05000824,Bucklow-St Martins
185000,E05000828,Flixton
421000,E05000837,Timperley
190000,E05000827,Davyhulme West
62500,E05000822,Broadheath
328000,E05000832,Longford
219000,E05000835,Sale Moor
193000,E05000822,Broadheath
203000,E05000822,Broadheath
265000,E05000827,Davyhulme West
240000,E05000836,Stretford
551000,E05000831,Hale Central
295000,E05000837,Timperley
280000,E05000822,Broadheath
135000,E05000819,Altrincham
112995,E05000832,Longford
236500,E05000825,Clifford
265000,E05000832,Longford
255000,E05000828,Flixton
287000,E05000826,Davyhulme East
306500,E05000828,Flixton
321950,E05000822,Broadheath
240000,E05000835,Sale Moor
252500,E05000820,Ashton upon Mersey
162000,E05000822,Broadheath
206000,E05000828,Flixton
507500,E05000822,Broadheath
255000,E05000822,Broadheath
295000,E05000822,Broadheath
257500,E05000827,Davyhulme West
240000,E05000826,Davyhulme East
320000,E05000821,Bowdon
205000,E05000829,Gorse Hill
177000,E05000832,Longford
199500,E05000833,Priory
220000,E05000820,Ashton upon Mersey
131000,E05000824,Bucklow-St Martins
410000,E05000823,Brooklands
236000,E05000838,Urmston
241000,E05000820,Ashton upon Mersey
260000,E05000830,Hale Barns
325000,E05000822,Broadheath
342750,E05000819,Altrincham
293000,E05000835,Sale Moor
67000,E05000819,Altrincham
823000,E05000819,Altrincham
350000,E05000829,Gorse Hill
320000,E05000837,Timperley
128000,E05000819,Altrincham
1395000,E05000821,Bowdon
116995,E05000832,Longford
195000,E05000834,St Mary's
610000,E05000835,Sale Moor
800000,E05000823,Brooklands
159000,E05000825,Clifford
290000,E05000833,Priory
155000,E05000833,Priory
210000,E05000829,Gorse Hill
138500,E05000836,Stretford
185000,E05000825,Clifford
220000,E05000836,Stretford
143800,E05000833,Priory
975000,E05000830,Hale Barns
175000,E05000829,Gorse Hill
290000,E05000838,Urmston
167000,E05000834,St Mary's
235000,E05000827,Davyhulme West
2650000,E05000819,Altrincham
162000,E05000833,Priory
243500,E05000828,Flixton
635000,E05000833,Priory
80000,E05000839,Village
552500,E05000827,Davyhulme West
180000,E05000829,Gorse Hill
260000,E05000820,Ashton upon Mersey
120000,E05000832,Longford
221500,E05000822,Broadheath
395000,E05000830,Hale Barns
450000,E05000830,Hale Barns
242500,E05000819,Altrincham
585000,E05000821,Bowdon
160000,E05000824,Bucklow-St Martins
300000,E05000828,Flixton
318000,E05000822,Broadheath
286000,E05000828,Flixton
485000,E05000822,Broadheath
280000,E05000824,Bucklow-St Martins
92000,E05000838,Urmston
190000,E05000829,Gorse Hill
625000,E05000835,Sale Moor
266000,E05000828,Flixton
329000,E05000838,Urmston
515000,E05000831,Hale Central
625000,E05000835,Sale Moor
107995,E05000832,Longford
189000,E05000819,Altrincham
145000,E05000824,Bucklow-St Martins
348000,E05000837,Timperley
850000,E05000830,Hale Barns
298000,E05000826,Davyhulme East
155000,E05000822,Broadheath
377000,E05000839,Village
205000,E05000822,Broadheath
415000,E05000823,Brooklands
200000,E05000829,Gorse Hill
415000,E05000839,Village
405000,E05000834,St Mary's
201000,E05000835,Sale Moor
272500,E05000834,St Mary's
530000,E05000837,Timperley
435000,E05000823,Brooklands
265000,E05000824,Bucklow-St Martins
165000,E05000837,Timperley
135000,E05000838,Urmston
361500,E05000838,Urmston
265000,E05000828,Flixton
215000,E05000836,Stretford
89000,E05000832,Longford
356000,E05000839,Village
110995,E05000832,Longford
225000,E05000820,Ashton upon Mersey
600000,E05000830,Hale Barns
520000,E05000819,Altrincham
185000,E05000836,Stretford
325000,E05000819,Altrincham
175000,E05000819,Altrincham
303000,E05000823,Brooklands
174250,E05000835,Sale Moor
305000,E05000822,Broadheath
1173000,E05000830,Hale Barns
275000,E05000828,Flixton
160000,E05000829,Gorse Hill
177500,E05000829,Gorse Hill
945000,E05000830,Hale Barns
190000,E05000833,Priory
590000,E05000837,Timperley
620000,E05000830,Hale Barns
620000,E05000827,Davyhulme West
245000,E05000820,Ashton upon Mersey
375000,E05000820,Ashton upon Mersey
1695000,E05000821,Bowdon
124000,E05000836,Stretford
330000,E05000827,Davyhulme West
226823,E05000836,Stretford
385000,E05000819,Altrincham
400000,E05000822,Broadheath
212000,E05000835,Sale Moor
340000,E05000827,Davyhulme West
364000,E05000831,Hale Central
125000,E05000833,Priory
460000,E05000819,Altrincham
1005000,E05000821,Bowdon
87000,E05000833,Priory
163000,E05000822,Broadheath
180000,E05000838,Urmston
139950,E05000836,Stretford
200000,E05000839,Village
227000,E05000832,Longford
114250,E05000832,Longford
377500,E05000838,Urmston
237000,E05000838,Urmston
490000,E05000831,Hale Central
441221,E05000822,Broadheath
255000,E05000826,Davyhulme East
335000,E05000828,Flixton
230000,E05000832,Longford
335000,E05000833,Priory
159999,E05000825,Clifford
347000,E05000823,Brooklands
412500,E05000837,Timperley
350000,E05000819,Altrincham
210000,E05000829,Gorse Hill
320496,E05000822,Broadheath
190000,E05000834,St Mary's
192000,E05000834,St Mary's
130000,E05000833,Priory
245000,E05000819,Altrincham
319000,E05000831,Hale Central
193000,E05000819,Altrincham
277000,E05000839,Village
115000,E05000827,Davyhulme West
187000,E05000829,Gorse Hill
305000,E05000820,Ashton upon Mersey
250000,E05000822,Broadheath
319950,E05000822,Broadheath
300000,E05000835,Sale Moor
255000,E05000820,Ashton upon Mersey
155000,E05000835,Sale Moor
315000,E05000819,Altrincham
142500,E05000820,Ashton upon Mersey
252000,E05000822,Broadheath
375000,E05000819,Altrincham
177500,E05000827,Davyhulme West
178500,E05000835,Sale Moor
325000,E05000837,Timperley
188000,E05000829,Gorse Hill
213500,E05000827,Davyhulme West
480000,E05000839,Village
875000,E05000833,Priory
330000,E05000837,Timperley
322000,E05000823,Brooklands
171500,E05000819,Altrincham
160000,E05000835,Sale Moor
276500,E05000839,Village
149950,E05000835,Sale Moor
340025,E05000831,Hale Central
200000,E05000832,Longford
272500,E05000834,St Mary's
405000,E05000823,Brooklands
270000,E05000820,Ashton upon Mersey
153000,E05000835,Sale Moor
275000,E05000838,Urmston
525000,E05000834,St Mary's
285000,E05000838,Urmston
392000,E05000823,Brooklands
270000,E05000837,Timperley
277000,E05000828,Flixton
127450,E05000833,Priory
135000,E05000833,Priory
375000,E05000838,Urmston
320000,E05000825,Clifford
306000,E05000838,Urmston
205000,E05000832,Longford
195000,E05000820,Ashton upon Mersey
280000,E05000835,Sale Moor
475000,E05000830,Hale Barns
107500,E05000821,Bowdon
275000,E05000828,Flixton
315000,E05000828,Flixton
327000,E05000837,Timperley
158600,E05000829,Gorse Hill
270000,E05000822,Broadheath
290000,E05000822,Broadheath
390000,E05000834,St Mary's
740000,E05000833,Priory
133000,E05000835,Sale Moor
228845,E05000828,Flixton
525000,E05000834,St Mary's
107000,E05000828,Flixton
238000,E05000827,Davyhulme West
112500,E05000835,Sale Moor
425221,E05000822,Broadheath
368000,E05000825,Clifford
235000,E05000829,Gorse Hill
175000,E05000833,Priory
125000,E05000831,Hale Central
325000,E05000832,Longford
215550,E05000822,Broadheath
241500,E05000833,Priory
100995,E05000832,Longford
170000,E05000819,Altrincham
160000,E05000835,Sale Moor
166995,E05000819,Altrincham
288020,E05000838,Urmston
195000,E05000822,Broadheath
252000,E05000822,Broadheath
235000,E05000829,Gorse Hill
195000,E05000829,Gorse Hill
372000,E05000837,Timperley
300000,E05000835,Sale Moor
447500,E05000831,Hale Central
240000,E05000820,Ashton upon Mersey
235000,E05000827,Davyhulme West
339500,E05000837,Timperley
765000,E05000837,Timperley
295000,E05000836,Stretford
1110000,E05000831,Hale Central
394000,E05000820,Ashton upon Mersey
300000,E05000822,Broadheath
157050,E05000826,Davyhulme East
274000,E05000820,Ashton upon Mersey
240000,E05000825,Clifford
363555,E05000819,Altrincham
725000,E05000834,St Mary's
232000,E05000834,St Mary's
181000,E05000829,Gorse Hill
435000,E05000821,Bowdon
344250,E05000822,Broadheath
270250,E05000837,Timperley
390000,E05000831,Hale Central
652000,E05000830,Hale Barns
357000,E05000822,Broadheath
272500,E05000820,Ashton upon Mersey
1220000,E05000819,Altrincham
142000,E05000833,Priory
545000,E05000834,St Mary's
875000,E05000821,Bowdon
380000,E05000833,Priory
2900000,E05000821,Bowdon
215000,E05000825,Clifford
1530000,E05000819,Altrincham
517500,E05000821,Bowdon
207000,E05000828,Flixton
1425000,E05000831,Hale Central
182500,E05000821,Bowdon
425000,E05000834,St Mary's
680000,E05000819,Altrincham
1320000,E05000831,Hale Central
119000,E05000833,Priory
220000,E05000828,Flixton
475000,E05000831,Hale Central
349950,E05000835,Sale Moor
222000,E05000828,Flixton
110000,E05000824,Bucklow-St Martins
187000,E05000828,Flixton
162000,E05000829,Gorse Hill
177000,E05000829,Gorse Hill
218000,E05000829,Gorse Hill
246500,E05000825,Clifford
145000,E05000824,Bucklow-St Martins
377000,E05000831,Hale Central
185000,E05000829,Gorse Hill
335496,E05000822,Broadheath
202500,E05000831,Hale Central
161000,E05000832,Longford
208000,E05000829,Gorse Hill
150000,E05000825,Clifford
839000,E05000821,Bowdon
355000,E05000822,Broadheath
125000,E05000819,Altrincham
147000,E05000839,Village
155000,E05000833,Priory
234000,E05000827,Davyhulme West
345000,E05000822,Broadheath
995000,E05000831,Hale Central
295000,E05000822,Broadheath
198000,E05000827,Davyhulme West
447000,E05000822,Broadheath
455000,E05000831,Hale Central
435950,E05000822,Broadheath
107500,E05000835,Sale Moor
275950,E05000828,Flixton
200000,E05000839,Village
295500,E05000826,Davyhulme East
465000,E05000837,Timperley
965000,E05000821,Bowdon
221000,E05000826,Davyhulme East
380000,E05000819,Altrincham
279230,E05000833,Priory
568000,E05000837,Timperley
149950,E05000825,Clifford
170000,E05000836,Stretford
215750,E05000828,Flixton
810000,E05000821,Bowdon
315000,E05000839,Village
305000,E05000837,Timperley
236000,E05000830,Hale Barns
285000,E05000830,Hale Barns
112500,E05000832,Longford
237000,E05000820,Ashton upon Mersey
180250,E05000828,Flixton
260000,E05000828,Flixton
511000,E05000821,Bowdon
425221,E05000822,Broadheath
285000,E05000823,Brooklands
450000,E05000835,Sale Moor
69880,E05000833,Priory
159000,E05000822,Broadheath
578000,E05000830,Hale Barns
230000,E05000821,Bowdon
425000,E05000823,Brooklands
99995,E05000832,Longford
590000,E05000839,Village
595000,E05000830,Hale Barns
213750,E05000828,Flixton
698000,E05000821,Bowdon
275000,E05000828,Flixton
109250,E05000828,Flixton
322500,E05000828,Flixton
713000,E05000830,Hale Barns
316000,E05000823,Brooklands
383000,E05000834,St Mary's
233750,E05000828,Flixton
210000,E05000834,St Mary's
278000,E05000826,Davyhulme East
285000,E05000831,Hale Central
418000,E05000830,Hale Barns
235000,E05000828,Flixton
350000,E05000820,Ashton upon Mersey
400000,E05000830,Hale Barns
377000,E05000828,Flixton
330000,E05000827,Davyhulme West
160000,E05000819,Altrincham
275000,E05000826,Davyhulme East
418000,E05000830,Hale Barns
255000,E05000826,Davyhulme East
260000,E05000827,Davyhulme West
303000,E05000822,Broadheath
320000,E05000839,Village
243500,E05000838,Urmston
271000,E05000819,Altrincham
445000,E05000819,Altrincham
420000,E05000837,Timperley
190950,E05000828,Flixton
144500,E05000820,Ashton upon Mersey
235000,E05000825,Clifford
178000,E05000829,Gorse Hill
235000,E05000834,St Mary's
156000,E05000833,Priory
267500,E05000833,Priory
253000,E05000828,Flixton
390000,E05000837,Timperley
400000,E05000830,Hale Barns
167000,E05000839,Village
365500,E05000823,Brooklands
225000,E05000836,Stretford
1050000,E05000821,Bowdon
279000,E05000832,Longford
485000,E05000820,Ashton upon Mersey
484900,E05000831,Hale Central
257950,E05000839,Village
177950,E05000828,Flixton
260000,E05000822,Broadheath
323496,E05000822,Broadheath
445000,E05000820,Ashton upon Mersey
125000,E05000833,Priory
175000,E05000819,Altrincham
200000,E05000832,Longford
317500,E05000825,Clifford
43750,E05000832,Longford
169999,E05000836,Stretford
221000,E05000836,Stretford
113000,E05000834,St Mary's
215500,E05000834,St Mary's
420000,E05000839,Village
300000,E05000833,Priory
88000,E05000836,Stretford
100000,E05000824,Bucklow-St Martins
230000,E05000829,Gorse Hill
320000,E05000828,Flixton
560000,E05000835,Sale Moor
155000,E05000819,Altrincham
143000,E05000838,Urmston
184000,E05000835,Sale Moor
300000,E05000827,Davyhulme West
470000,E05000834,St Mary's
240000,E05000821,Bowdon
300000,E05000819,Altrincham
235000,E05000834,St Mary's
230000,E05000833,Priory
322500,E05000834,St Mary's
141000,E05000819,Altrincham
125000,E05000819,Altrincham
320000,E05000837,Timperley
270000,E05000826,Davyhulme East
268000,E05000828,Flixton
179500,E05000828,Flixton
301000,E05000834,St Mary's
456221,E05000822,Broadheath
290000,E05000828,Flixton
260000,E05000827,Davyhulme West
360000,E05000828,Flixton
265000,E05000828,Flixton
525000,E05000821,Bowdon
1030000,E05000821,Bowdon
430000,E05000834,St Mary's
92500,E05000836,Stretford
395000,E05000820,Ashton upon Mersey
321500,E05000837,Timperley
359950,E05000827,Davyhulme West
315500,E05000828,Flixton
236950,E05000839,Village
165000,E05000832,Longford
185000,E05000833,Priory
275000,E05000839,Village
275000,E05000823,Brooklands
200000,E05000832,Longford
255000,E05000825,Clifford
280000,E05000837,Timperley
240000,E05000821,Bowdon
280000,E05000824,Bucklow-St Martins
280000,E05000824,Bucklow-St Martins
110500,E05000828,Flixton
105000,E05000833,Priory
510000,E05000819,Altrincham
89500,E05000832,Longford
480000,E05000819,Altrincham
105000,E05000833,Priory
235000,E05000832,Longford
108995,E05000832,Longford
336000,E05000837,Timperley
178000,E05000820,Ashton upon Mersey
159950,E05000824,Bucklow-St Martins
185000,E05000826,Davyhulme East
53500,E05000819,Altrincham
445950,E05000822,Broadheath
250000,E05000822,Broadheath
93000,E05000832,Longford
454200,E05000821,Bowdon
123000,E05000828,Flixton
499999,E05000838,Urmston
175000,E05000822,Broadheath
316950,E05000822,Broadheath
358000,E05000819,Altrincham
243000,E05000833,Priory
220000,E05000825,Clifford
441221,E05000822,Broadheath
430000,E05000833,Priory
360558,E05000822,Broadheath
254975,E05000819,Altrincham
675000,E05000834,St Mary's
223750,E05000822,Broadheath
169000,E05000829,Gorse Hill
1150000,E05000821,Bowdon
172500,E05000819,Altrincham
370000,E05000837,Timperley
190000,E05000820,Ashton upon Mersey
575000,E05000834,St Mary's
181500,E05000828,Flixton
2600000,E05000830,Hale Barns
549000,E05000831,Hale Central
434000,E05000821,Bowdon
413950,E05000819,Altrincham
505750,E05000819,Altrincham
456221,E05000822,Broadheath
