amount,area_code,area_name,lat,lon
169950,E05000836,Stretford,53.446307,-2.312647
425000,E05000822,Broadheath,53.408072,-2.350815
247000,E05000832,Longford,53.454657,-2.276521
145000,E05000825,Clifford,53.466921,-2.266945
215000,E05000828,Flixton,53.444257,-2.386494
277000,E05000839,Village,53.403375,-2.320589
390000,E05000822,Broadheath,53.409307,-2.352615
230000,E05000828,Flixton,53.4426,-2.36763
249995,E05000819,Altrincham,53.388264,-2.34336
120000,E05000820,Ashton upon Mersey,53.420859,-2.33324
195000,E05000834,St Mary's,53.409503,-2.359056
119000,E05000828,Flixton,53.445253,-2.38438
165000,E05000822,Broadheath,53.403715,-2.36185
335000,E05000820,Ashton upon Mersey,53.428277,-2.338716
104500,E05000833,Priory,53.424346,-2.322914
157500,E05000833,Priory,53.424346,-2.322914
700000,E05000830,Hale Barns,53.368368,-2.308904
238000,E05000838,Urmston,53.450159,-2.367665
142000,E05000823,Brooklands,53.41216,-2.319286
157500,E05000833,Priory,53.424346,-2.322914
257500,E05000827,Davyhulme West,53.456351,-2.371092
155000,E05000833,Priory,53.424346,-2.322914
311000,E05000839,Village,53.390904,-2.322059
170000,E05000819,Altrincham,53.387526,-2.355969
147500,E05000833,Priory,53.424346,-2.322914
535000,E05000837,Timperley,53.39404,-2.338534
320000,E05000826,Davyhulme East,53.456015,-2.354358
287500,E05000835,Sale Moor,53.421741,-2.306071
300000,E05000826,Davyhulme East,53.45323,-2.344848
195000,E05000833,Priory,53.420222,-2.329579
198000,E05000829,Gorse Hill,53.456294,-2.325732
359950,E05000821,Bowdon,53.380578,-2.361909
222500,E05000820,Ashton upon Mersey,53.425878,-2.328659
186000,E05000833,Priory,53.422226,-2.319918
182250,E05000836,Stretford,53.446716,-2.311159
132500,E05000832,Longford,53.454534,-2.28667
262500,E05000833,Priory,53.431891,-2.315581
157500,E05000833,Priory,53.424346,-2.322914
241000,E05000819,Altrincham,53.388945,-2.344177
520000,E05000831,Hale Central,53.381641,-2.342916
259000,E05000828,Flixton,53.450989,-2.378153
105000,E05000833,Priory,53.424346,-2.322914
115000,E05000824,Bucklow-St Martins,53.417417,-2.421112
466000,E05000823,Brooklands,53.410347,-2.338092
135000,E05000824,Bucklow-St Martins,53.418065,-2.433622
241000,E05000820,Ashton upon Mersey,53.43111,-2.328564
230000,E05000827,Davyhulme West,53.456763,-2.393987
350000,E05000831,Hale Central,53.380983,-2.349675
365000,E05000819,Altrincham,53.397077,-2.353867
176750,E05000829,Gorse Hill,53.452923,-2.309247
186000,E05000819,Altrincham,53.396152,-2.354086
725000,E05000821,Bowdon,53.369911,-2.370129
200000,E05000828,Flixton,53.451327,-2.390699
210000,E05000822,Broadheath,53.403979,-2.366605
210000,E05000822,Broadheath,53.403979,-2.366605
215000,E05000829,Gorse Hill,53.45297,-2.318493
537650,E05000834,St Mary's,53.421091,-2.349372
147500,E05000833,Priory,53.424346,-2.322914
238000,E05000836,Stretford,53.4515,-2.316856
335000,E05000830,Hale Barns,53.392055,-2.318279
858000,E05000821,Bowdon,53.370512,-2.367625
327000,E05000837,Timperley,53.39253,-2.332161
215000,E05000836,Stretford,53.44921,-2.309506
255000,E05000837,Timperley,53.406,-2.333635
295000,E05000831,Hale Central,53.380935,-2.332071
115000,E05000838,Urmston,53.444224,-2.350541
217000,E05000826,Davyhulme East,53.450142,-2.343377
190000,E05000833,Priory,53.421548,-2.324037
364000,E05000823,Brooklands,53.416927,-2.331479
220000,E05000828,Flixton,53.445119,-2.366914
216000,E05000822,Broadheath,53.401028,-2.361812
104000,E05000829,Gorse Hill,53.454577,-2.325839
260000,E05000825,Clifford,53.457835,-2.266361
278500,E05000819,Altrincham,53.394954,-2.358106
150000,E05000824,Bucklow-St Martins,53.418389,-2.433459
139000,E05000833,Priory,53.424346,-2.322914
560000,E05000830,Hale Barns,53.375352,-2.315749
240000,E05000836,Stretford,53.450614,-2.308718
175000,E05000839,Village,53.390333,-2.303034
220000,E05000829,Gorse Hill,53.453166,-2.319052
355000,E05000828,Flixton,53.449768,-2.374859
350000,E05000830,Hale Barns,53.367822,-2.314701
177000,E05000819,Altrincham,53.39732,-2.353719
135000,E05000833,Priory,53.424346,-2.322914
227000,E05000823,Brooklands,53.418167,-2.304631
180000,E05000822,Broadheath,53.40296,-2.365002
108000,E05000822,Broadheath,53.406372,-2.362985
302000,E05000819,Altrincham,53.395499,-2.350035
610000,E05000821,Bowdon,53.380633,-2.352664
104500,E05000833,Priory,53.424346,-2.322914
265000,E05000825,Clifford,53.453267,-2.270925
145000,E05000825,Clifford,53.452966,-2.272911
302000,E05000822,Broadheath,53.403247,-2.343826
140000,E05000835,Sale Moor,53.4218,-2.310902
130000,E05000826,Davyhulme East,53.450985,-2.343881
72000,E05000833,Priory,53.424937,-2.317757
272000,E05000837,Timperley,53.397228,-2.323566
174950,E05000826,Davyhulme East,53.459207,-2.3447
185000,E05000833,Priory,53.427851,-2.317086
173500,E05000826,Davyhulme East,53.460871,-2.344473
165000,E05000829,Gorse Hill,53.456632,-2.303265
105250,E05000829,Gorse Hill,53.454577,-2.325839
780000,E05000821,Bowdon,53.374964,-2.357667
1028000,E05000821,Bowdon,53.379956,-2.356792
82500,E05000831,Hale Central,53.382426,-2.338788
249000,E05000820,Ashton upon Mersey,53.429835,-2.324777
170000,E05000826,Davyhulme East,53.462307,-2.351353
207000,E05000826,Davyhulme East,53.453283,-2.341746
185000,E05000832,Longford,53.45999,-2.286857
280000,E05000822,Broadheath,53.408335,-2.361889
200000,E05000829,Gorse Hill,53.452701,-2.318506
147000,E05000824,Bucklow-St Martins,53.42031,-2.418853
560000,E05000820,Ashton upon Mersey,53.425152,-2.340753
285000,E05000826,Davyhulme East,53.456215,-2.353802
580000,E05000835,Sale Moor,53.422708,-2.310322
235000,E05000827,Davyhulme West,53.458667,-2.380721
83500,E05000832,Longford,53.462648,-2.272295
119000,E05000827,Davyhulme West,53.459118,-2.377186
367500,E05000820,Ashton upon Mersey,53.43115,-2.339717
175000,E05000824,Bucklow-St Martins,53.417053,-2.430075
147000,E05000824,Bucklow-St Martins,53.421774,-2.426903
375000,E05000822,Broadheath,53.402922,-2.341402
137000,E05000833,Priory,53.424346,-2.322914
340000,E05000823,Brooklands,53.412387,-2.30811
165000,E05000828,Flixton,53.451904,-2.390012
355000,E05000822,Broadheath,53.40931,-2.348464
185000,E05000832,Longford,53.457883,-2.276949
470000,E05000834,St Mary's,53.414283,-2.353619
575000,E05000831,Hale Central,53.380295,-2.342258
300000,E05000831,Hale Central,53.380941,-2.329861
390000,E05000834,St Mary's,53.422716,-2.344134
221000,E05000838,Urmston,53.451083,-2.365414
260000,E05000822,Broadheath,53.402524,-2.354515
201500,E05000828,Flixton,53.450339,-2.384787
185000,E05000822,Broadheath,53.401716,-2.362915
134225,E05000819,Altrincham,53.39732,-2.353719
188950,E05000833,Priory,53.423964,-2.318652
104500,E05000833,Priory,53.424346,-2.322914
307500,E05000834,St Mary's,53.414283,-2.353619
450000,E05000821,Bowdon,53.371491,-2.361832
277500,E05000820,Ashton upon Mersey,53.429747,-2.340112
260500,E05000819,Altrincham,53.39778,-2.350821
222500,E05000834,St Mary's,53.422874,-2.357363
175000,E05000836,Stretford,53.447695,-2.307839
235000,E05000839,Village,53.401465,-2.315431
131000,E05000832,Longford,53.460243,-2.286001
288000,E05000837,Timperley,53.405473,-2.321944
340000,E05000835,Sale Moor,53.424655,-2.305174
205000,E05000834,St Mary's,53.416823,-2.342868
305000,E05000822,Broadheath,53.398085,-2.338431
255000,E05000821,Bowdon,53.377038,-2.358557
435000,E05000819,Altrincham,53.392681,-2.35141
146000,E05000824,Bucklow-St Martins,53.41477,-2.429932
314000,E05000831,Hale Central,53.369732,-2.339529
900000,E05000830,Hale Barns,53.364972,-2.314589
129950,E05000825,Clifford,53.464618,-2.26788
180000,E05000838,Urmston,53.450643,-2.353289
190000,E05000836,Stretford,53.449717,-2.321661
77000,E05000824,Bucklow-St Martins,53.420029,-2.424734
255000,E05000820,Ashton upon Mersey,53.433511,-2.344026
228500,E05000838,Urmston,53.445901,-2.34262
158500,E05000829,Gorse Hill,53.455054,-2.301793
350000,E05000839,Village,53.389278,-2.324829
270000,E05000826,Davyhulme East,53.457418,-2.351102
425000,E05000831,Hale Central,53.382538,-2.340502
186000,E05000825,Clifford,53.457378,-2.265485
230000,E05000827,Davyhulme West,53.446186,-2.401161
292000,E05000838,Urmston,53.450643,-2.353289
147500,E05000819,Altrincham,53.396913,-2.355115
317000,E05000823,Brooklands,53.408324,-2.338121
200000,E05000838,Urmston,53.449097,-2.34114
150000,E05000824,Bucklow-St Martins,53.420964,-2.432192
458000,E05000822,Broadheath,53.407688,-2.356062
420000,E05000832,Longford,53.446591,-2.296388
270000,E05000821,Bowdon,53.377817,-2.365448
185000,E05000826,Davyhulme East,53.461612,-2.349253
230000,E05000829,Gorse Hill,53.45245,-2.307662
257000,E05000838,Urmston,53.448854,-2.328325
218000,E05000827,Davyhulme West,53.445634,-2.402481
127500,E05000823,Brooklands,53.414284,-2.321499
425000,E05000819,Altrincham,53.393964,-2.346128
650000,E05000821,Bowdon,53.380198,-2.350284
207500,E05000822,Broadheath,53.401883,-2.361262
90000,E05000837,Timperley,53.397445,-2.335869
165000,E05000826,Davyhulme East,53.462307,-2.351353
401000,E05000823,Brooklands,53.414413,-2.310457
305000,E05000839,Village,53.39241,-2.323258
150000,E05000825,Clifford,53.461122,-2.259288
158600,E05000839,Village,53.39435,-2.310311
110000,E05000839,Village,53.405185,-2.316075
295000,E05000819,Altrincham,53.395984,-2.349994
250000,E05000828,Flixton,53.445771,-2.388028
155000,E05000829,Gorse Hill,53.454401,-2.334301
219000,E05000826,Davyhulme East,53.449702,-2.346325
142500,E05000833,Priory,53.423132,-2.317066
197500,E05000822,Broadheath,53.401598,-2.357545
185000,E05000822,Broadheath,53.400623,-2.361778
100000,E05000833,Priory,53.424346,-2.322914
240000,E05000836,Stretford,53.446547,-2.320433
550000,E05000823,Brooklands,53.417047,-2.322919
217500,E05000833,Priory,53.428544,-2.316896
200000,E05000826,Davyhulme East,53.460683,-2.356505
230000,E05000832,Longford,53.45419,-2.295221
430000,E05000822,Broadheath,53.407276,-2.364317
274000,E05000826,Davyhulme East,53.456286,-2.347794
137000,E05000820,Ashton upon Mersey,53.426315,-2.336428
234500,E05000833,Priory,53.421265,-2.326096
165000,E05000834,St Mary's,53.426913,-2.347223
172000,E05000839,Village,53.393218,-2.306693
610000,E05000830,Hale Barns,53.362817,-2.314394
174950,E05000833,Priory,53.426605,-2.315647
290000,E05000820,Ashton upon Mersey,53.427483,-2.336497
195000,E05000822,Broadheath,53.402526,-2.356861
650000,E05000819,Altrincham,53.39356,-2.349087
360000,E05000823,Brooklands,53.415456,-2.333393
205500,E05000835,Sale Moor,53.411012,-2.297539
289000,E05000819,Altrincham,53.394365,-2.353695
400000,E05000830,Hale Barns,53.369134,-2.314574
507162,E05000819,Altrincham,53.393312,-2.347731
415000,E05000830,Hale Barns,53.376728,-2.315579
175155,E05000819,Altrincham,53.391606,-2.349686
248000,E05000819,Altrincham,53.385501,-2.341669
258750,E05000819,Altrincham,53.394808,-2.361156
225000,E05000822,Broadheath,53.405982,-2.367118
244950,E05000838,Urmston,53.450349,-2.330339
626560,E05000830,Hale Barns,53.389428,-2.31247
370000,E05000833,Priory,53.428235,-2.307623
495000,E05000837,Timperley,53.39769,-2.331796
229950,E05000838,Urmston,53.445951,-2.347168
185000,E05000819,Altrincham,53.39732,-2.353719
235000,E05000827,Davyhulme West,53.460377,-2.379953
132000,E05000835,Sale Moor,53.413941,-2.298041
215000,E05000838,Urmston,53.445184,-2.351392
225000,E05000828,Flixton,53.442946,-2.391661
268000,E05000819,Altrincham,53.392357,-2.375407
218000,E05000829,Gorse Hill,53.452701,-2.318506
237500,E05000832,Longford,53.452578,-2.288795
147500,E05000833,Priory,53.424346,-2.322914
350000,E05000830,Hale Barns,53.379328,-2.314801
267000,E05000829,Gorse Hill,53.455651,-2.296647
342000,E05000837,Timperley,53.395948,-2.328113
205000,E05000829,Gorse Hill,53.45523,-2.327109
395000,E05000826,Davyhulme East,53.452477,-2.35615
100000,E05000827,Davyhulme West,53.449053,-2.398598
246000,E05000833,Priory,53.418469,-2.31974
132000,E05000823,Brooklands,53.412727,-2.338698
555000,E05000830,Hale Barns,53.387824,-2.323494
165000,E05000829,Gorse Hill,53.460913,-2.291518
285000,E05000835,Sale Moor,53.423947,-2.297254
800000,E05000821,Bowdon,53.38172,-2.381928
525000,E05000831,Hale Central,53.380218,-2.347023
231000,E05000822,Broadheath,53.402526,-2.356861
299950,E05000819,Altrincham,53.387046,-2.345154
185000,E05000829,Gorse Hill,53.456557,-2.3009
135000,E05000833,Priory,53.424346,-2.322914
145000,E05000833,Priory,53.424346,-2.322914
505000,E05000831,Hale Central,53.38268,-2.344322
210000,E05000819,Altrincham,53.387993,-2.344004
554220,E05000831,Hale Central,53.382091,-2.345836
115000,E05000833,Priory,53.427552,-2.321494
257750,E05000819,Altrincham,53.394808,-2.361156
1030000,E05000831,Hale Central,53.374493,-2.340408
260000,E05000837,Timperley,53.396652,-2.323561
100000,E05000824,Bucklow-St Martins,53.412228,-2.432058
150000,E05000832,Longford,53.454128,-2.291004
325000,E05000822,Broadheath,53.397577,-2.340096
163000,E05000829,Gorse Hill,53.454401,-2.334301
205100,E05000822,Broadheath,53.400916,-2.350997
320000,E05000822,Broadheath,53.406926,-2.349316
157000,E05000829,Gorse Hill,53.453072,-2.324246
370000,E05000833,Priory,53.419392,-2.330069
295000,E05000833,Priory,53.425026,-2.297035
258750,E05000819,Altrincham,53.394808,-2.361156
152500,E05000829,Gorse Hill,53.452424,-2.321049
990000,E05000830,Hale Barns,53.368928,-2.337764
231000,E05000832,Longford,53.448587,-2.299775
375000,E05000830,Hale Barns,53.370724,-2.338274
221250,E05000822,Broadheath,53.401895,-2.354404
395000,E05000827,Davyhulme West,53.456015,-2.391902
499000,E05000830,Hale Barns,53.376603,-2.315172
151000,E05000824,Bucklow-St Martins,53.426783,-2.381113
148500,E05000819,Altrincham,53.395667,-2.354112
490000,E05000820,Ashton upon Mersey,53.428401,-2.3263760000000002
560000,E05000839,Village,53.395817,-2.320036
345000,E05000837,Timperley,53.394097,-2.337286
175000,E05000838,Urmston,53.445184,-2.351392
212750,E05000828,Flixton,53.450393,-2.390344
320000,E05000839,Village,53.38916,-2.321986
282000,E05000838,Urmston,53.444755,-2.334797
150000,E05000820,Ashton upon Mersey,53.425791,-2.330976
234000,E05000825,Clifford,53.456562,-2.264772
249950,E05000827,Davyhulme West,53.462386,-2.381311
285000,E05000833,Priory,53.426586,-2.298777
115000,E05000819,Altrincham,53.386344,-2.350876
435000,E05000823,Brooklands,53.415061,-2.336595
293000,E05000830,Hale Barns,53.366976,-2.308323
192500,E05000827,Davyhulme West,53.446036,-2.403267
138995,E05000832,Longford,53.459976,-2.277052
155000,E05000824,Bucklow-St Martins,53.421351,-2.43215
254950,E05000827,Davyhulme West,53.458667,-2.380721
338750,E05000819,Altrincham,53.394808,-2.361156
120000,E05000833,Priory,53.420733,-2.315981
365000,E05000819,Altrincham,53.397077,-2.353867
238000,E05000828,Flixton,53.445994,-2.386028
220000,E05000834,St Mary's,53.422718,-2.358625
132950,E05000833,Priory,53.424346,-2.322914
265000,E05000820,Ashton upon Mersey,53.432494,-2.325414
125000,E05000824,Bucklow-St Martins,53.420005,-2.423846
370000,E05000831,Hale Central,53.380013,-2.34914
315000,E05000823,Brooklands,53.412418,-2.306636
187000,E05000829,Gorse Hill,53.45737,-2.299355
45000,E05000822,Broadheath,53.410594,-2.345917
115000,E05000834,St Mary's,53.41646,-2.343873
292000,E05000837,Timperley,53.395906,-2.330293
115000,E05000833,Priory,53.420733,-2.315981
250000,E05000836,Stretford,53.448834,-2.305122
520000,E05000837,Timperley,53.395906,-2.330293
182000,E05000826,Davyhulme East,53.462307,-2.351353
330000,E05000826,Davyhulme East,53.454709,-2.358308
717000,E05000830,Hale Barns,53.362086,-2.311864
314500,E05000831,Hale Central,53.380013,-2.34914
3200000,E05000821,Bowdon,53.367724,-2.362025
125000,E05000819,Altrincham,53.387075,-2.34995
78000,E05000819,Altrincham,53.387075,-2.34995
298000,E05000827,Davyhulme West,53.460067,-2.378459
195950,E05000833,Priory,53.426338,-2.318038
249995,E05000838,Urmston,53.447015,-2.358258
415000,E05000832,Longford,53.447266,-2.299856
130000,E05000828,Flixton,53.449962,-2.3929
250000,E05000835,Sale Moor,53.417129,-2.302833
375000,E05000823,Brooklands,53.41381,-2.314153
269000,E05000830,Hale Barns,53.381239,-2.316183
335000,E05000831,Hale Central,53.381668,-2.333535
192000,E05000839,Village,53.393436,-2.309281
218000,E05000820,Ashton upon Mersey,53.43111,-2.328564
241500,E05000819,Altrincham,53.393006,-2.374631
880000,E05000820,Ashton upon Mersey,53.426213,-2.337616
270000,E05000833,Priory,53.431887,-2.316545
300000,E05000821,Bowdon,53.377038,-2.358557
492500,E05000821,Bowdon,53.378222,-2.353456
585000,E05000821,Bowdon,53.37853,-2.37309
247500,E05000826,Davyhulme East,53.455765,-2.3599579999999998
715000,E05000830,Hale Barns,53.377985,-2.322698
650000,E05000833,Priory,53.420567,-2.318326
266000,E05000835,Sale Moor,53.418779,-2.289724
138500,E05000826,Davyhulme East,53.450985,-2.343881
250000,E05000821,Bowdon,53.370638,-2.361404
425000,E05000823,Brooklands,53.415137,-2.311816
395000,E05000820,Ashton upon Mersey,53.427645,-2.330208
185000,E05000825,Clifford,53.463812,-2.266624
90000,E05000829,Gorse Hill,53.453876,-2.312401
155000,E05000829,Gorse Hill,53.455502,-2.302504
132500,E05000823,Brooklands,53.412459,-2.321049
290000,E05000833,Priory,53.428042,-2.319496
289950,E05000822,Broadheath,53.40421,-2.343323
920000,E05000830,Hale Barns,53.377985,-2.322698
89950,E05000820,Ashton upon Mersey,53.426315,-2.336428
350000,E05000820,Ashton upon Mersey,53.428552,-2.336927
150000,E05000833,Priory,53.424346,-2.322914
645000,E05000837,Timperley,53.392675,-2.334237
230000,E05000836,Stretford,53.44957,-2.305639
186000,E05000833,Priory,53.422226,-2.319918
330000,E05000823,Brooklands,53.411935,-2.30904
270000,E05000833,Priory,53.426235,-2.319618
387000,E05000820,Ashton upon Mersey,53.42293,-2.331827
218500,E05000835,Sale Moor,53.422167,-2.297467
230000,E05000823,Brooklands,53.417981,-2.306917
130000,E05000833,Priory,53.424346,-2.322914
405000,E05000821,Bowdon,53.372633,-2.358715
292000,E05000835,Sale Moor,53.418658,-2.295125
195000,E05000839,Village,53.393629,-2.317944
239750,E05000819,Altrincham,53.394808,-2.361156
639150,E05000820,Ashton upon Mersey,53.430454,-2.321741
192000,E05000822,Broadheath,53.403715,-2.36185
1500000,E05000831,Hale Central,53.377197,-2.334823
142000,E05000824,Bucklow-St Martins,53.43047,-2.357426
239750,E05000819,Altrincham,53.394808,-2.361156
485000,E05000823,Brooklands,53.41824,-2.331263
129500,E05000831,Hale Central,53.380889,-2.348261
439000,E05000825,Clifford,53.451828,-2.271398
400000,E05000830,Hale Barns,53.381006,-2.315625
230000,E05000838,Urmston,53.450118,-2.329358
195000,E05000828,Flixton,53.4426,-2.36763
345000,E05000830,Hale Barns,53.369134,-2.314574
148000,E05000819,Altrincham,53.386344,-2.350876
670000,E05000838,Urmston,53.445293,-2.328297
307500,E05000819,Altrincham,53.39761,-2.34721
220000,E05000836,Stretford,53.442165,-2.315341
550000,E05000820,Ashton upon Mersey,53.430889,-2.323867
145000,E05000820,Ashton upon Mersey,53.426315,-2.336428
119950,E05000825,Clifford,53.464618,-2.26788
257750,E05000819,Altrincham,53.394808,-2.361156
281500,E05000831,Hale Central,53.38294,-2.341287
305000,E05000831,Hale Central,53.383489,-2.347366
262500,E05000838,Urmston,53.446672,-2.355635
453000,E05000839,Village,53.398554,-2.318252
361000,E05000823,Brooklands,53.41824,-2.331263
245200,E05000826,Davyhulme East,53.455776,-2.343769
186000,E05000829,Gorse Hill,53.454676,-2.322467
222000,E05000819,Altrincham,53.38531,-2.348764
185000,E05000835,Sale Moor,53.415739,-2.297843
125000,E05000832,Longford,53.448494,-2.301099
125000,E05000823,Brooklands,53.415452,-2.318514
157500,E05000833,Priory,53.424346,-2.322914
265000,E05000820,Ashton upon Mersey,53.431173,-2.347363
995000,E05000831,Hale Central,53.375663,-2.340102
336000,E05000822,Broadheath,53.411496,-2.344705
285000,E05000819,Altrincham,53.395615,-2.356397
588000,E05000831,Hale Central,53.379338,-2.337275
95000,E05000824,Bucklow-St Martins,53.417554,-2.440477
245000,E05000835,Sale Moor,53.4162,-2.30057
365000,E05000819,Altrincham,53.397077,-2.353867
700000,E05000834,St Mary's,53.420699,-2.341966
210000,E05000828,Flixton,53.449768,-2.374859
950000,E05000821,Bowdon,53.375231,-2.378909
180000,E05000835,Sale Moor,53.421352,-2.30354
137000,E05000832,Longford,53.452578,-2.288795
550000,E05000820,Ashton upon Mersey,53.42914,-2.32575
540000,E05000820,Ashton upon Mersey,53.42744,-2.332765
258000,E05000839,Village,53.39241,-2.323258
750000,E05000820,Ashton upon Mersey,53.429195,-2.324757
494500,E05000837,Timperley,53.392856,-2.331111
306500,E05000820,Ashton upon Mersey,53.430264,-2.328783
192100,E05000835,Sale Moor,53.41898,-2.292193
145000,E05000835,Sale Moor,53.412677,-2.300334
267000,E05000823,Brooklands,53.4109,-2.309649
353000,E05000837,Timperley,53.394097,-2.337286
395000,E05000823,Brooklands,53.415137,-2.311816
122000,E05000822,Broadheath,53.401696,-2.354763
540000,E05000823,Brooklands,53.411814,-2.317644
240000,E05000821,Bowdon,53.398032,-2.371246
157000,E05000821,Bowdon,53.379976,-2.352899
265000,E05000826,Davyhulme East,53.453967,-2.359852
685000,E05000837,Timperley,53.392675,-2.334237
1775000,E05000821,Bowdon,53.373027,-2.353232
370000,E05000831,Hale Central,53.380941,-2.329861
312000,E05000838,Urmston,53.452005,-2.363841
205000,E05000822,Broadheath,53.40117,-2.35339
206000,E05000838,Urmston,53.449806,-2.365659
735000,E05000821,Bowdon,53.383739,-2.360147
335000,E05000835,Sale Moor,53.421912,-2.298804
445000,E05000823,Brooklands,53.417437,-2.322546
2500000,E05000830,Hale Barns,53.370108,-2.323961
167000,E05000827,Davyhulme West,53.448274,-2.403289
289250,E05000823,Brooklands,53.41199,-2.325694
335000,E05000837,Timperley,53.396079,-2.326053
335000,E05000837,Timperley,53.396079,-2.326053
345000,E05000837,Timperley,53.406012,-2.335801
228000,E05000830,Hale Barns,53.382022,-2.315181
510000,E05000837,Timperley,53.395297,-2.32922
240000,E05000834,St Mary's,53.423774,-2.354029
358000,E05000822,Broadheath,53.405226,-2.355725
233000,E05000822,Broadheath,53.407611,-2.360709
200000,E05000819,Altrincham,53.389455,-2.351384
642500,E05000837,Timperley,53.392675,-2.334237
106000,E05000839,Village,53.391263,-2.325355
203500,E05000828,Flixton,53.446007,-2.390153
335000,E05000822,Broadheath,53.406961,-2.336907
305000,E05000837,Timperley,53.408865,-2.327851
198000,E05000829,Gorse Hill,53.454958,-2.324728
322500,E05000827,Davyhulme West,53.452819,-2.38499
620000,E05000830,Hale Barns,53.365744,-2.312011
355000,E05000836,Stretford,53.443575,-2.315818
332500,E05000828,Flixton,53.439756,-2.365874
380000,E05000822,Broadheath,53.410119,-2.345371
63500,E05000834,St Mary's,53.416485,-2.353954
185000,E05000833,Priory,53.424339,-2.316293
172500,E05000829,Gorse Hill,53.455502,-2.302504
265000,E05000819,Altrincham,53.393617,-2.374847
719250,E05000831,Hale Central,53.373725,-2.344881
265000,E05000836,Stretford,53.448829,-2.314231
261382,E05000836,Stretford,53.447877,-2.306771
235000,E05000828,Flixton,53.451192,-2.385111
578000,E05000831,Hale Central,53.369659,-2.339934
570000,E05000821,Bowdon,53.388482,-2.366998
600000,E05000839,Village,53.389758,-2.309901
220000,E05000827,Davyhulme West,53.446708,-2.400955
1650000,E05000821,Bowdon,53.373027,-2.353232
189950,E05000832,Longford,53.453544,-2.290955
211000,E05000825,Clifford,53.459329,-2.269533
184950,E05000824,Bucklow-St Martins,53.432174,-2.39555
850000,E05000839,Village,53.390033,-2.328278
372000,E05000831,Hale Central,53.381358,-2.341395
410000,E05000839,Village,53.391797,-2.323976
100000,E05000836,Stretford,53.447944,-2.305326
110000,E05000824,Bucklow-St Martins,53.418847,-2.433359
110000,E05000824,Bucklow-St Martins,53.418847,-2.433359
302000,E05000825,Clifford,53.456818,-2.271068
186000,E05000819,Altrincham,53.39732,-2.353719
295000,E05000832,Longford,53.45762,-2.274101
159950,E05000836,Stretford,53.451532,-2.311827
118500,E05000820,Ashton upon Mersey,53.429835,-2.324777
285000,E05000835,Sale Moor,53.419956,-2.300942
233000,E05000820,Ashton upon Mersey,53.423387,-2.338858
210000,E05000838,Urmston,53.449996,-2.365239
375000,E05000819,Altrincham,53.391824,-2.343358
228000,E05000831,Hale Central,53.384402,-2.345704
1350000,E05000830,Hale Barns,53.373448,-2.328526
190000,E05000829,Gorse Hill,53.455609,-2.299282
235000,E05000833,Priory,53.419649,-2.328867
770000,E05000821,Bowdon,53.374487,-2.357994
375000,E05000823,Brooklands,53.410245,-2.341341
560000,E05000831,Hale Central,53.381576,-2.34977
215000,E05000827,Davyhulme West,53.458962,-2.372455
220000,E05000825,Clifford,53.457282,-2.26458
184000,E05000819,Altrincham,53.39732,-2.353719
1140000,E05000831,Hale Central,53.377897,-2.341638
400000,E05000831,Hale Central,53.382318,-2.342019
315000,E05000835,Sale Moor,53.418171,-2.309942
300000,E05000833,Priory,53.428136,-2.297042
120000,E05000834,St Mary's,53.414184,-2.362751
1500000,E05000831,Hale Central,53.372459,-2.347772
102000,E05000825,Clifford,53.465895,-2.267541
450000,E05000819,Altrincham,53.388406,-2.359479
155000,E05000836,Stretford,53.446716,-2.311159
195000,E05000828,Flixton,53.451192,-2.385111
310000,E05000832,Longford,53.449969,-2.282227
223365,E05000839,Village,53.402036,-2.320549
258000,E05000839,Village,53.401286,-2.318393
340000,E05000828,Flixton,53.440869,-2.372191
210000,E05000822,Broadheath,53.401542,-2.355153
526000,E05000823,Brooklands,53.4138,-2.321044
282000,E05000835,Sale Moor,53.419597,-2.293477
740000,E05000831,Hale Central,53.372943,-2.335541
194000,E05000820,Ashton upon Mersey,53.426788,-2.324753
303500,E05000823,Brooklands,53.412748,-2.314446
235000,E05000827,Davyhulme West,53.446708,-2.400955
185000,E05000826,Davyhulme East,53.461612,-2.349253
635000,E05000833,Priory,53.424831,-2.303339
750000,E05000831,Hale Central,53.378466,-2.324521
196000,E05000825,Clifford,53.458572,-2.262103
172500,E05000834,St Mary's,53.414184,-2.362751
634250,E05000821,Bowdon,53.373961,-2.365565
276000,E05000827,Davyhulme West,53.460463,-2.381023
350000,E05000837,Timperley,53.406432,-2.329923
350000,E05000820,Ashton upon Mersey,53.430844,-2.330459
385000,E05000839,Village,53.389752,-2.301932
213500,E05000836,Stretford,53.44864,-2.307379
257000,E05000838,Urmston,53.448933,-2.363183
299950,E05000838,Urmston,53.446156,-2.35408
241750,E05000819,Altrincham,53.394808,-2.361156
357500,E05000838,Urmston,53.45153,-2.366337
139500,E05000833,Priory,53.424346,-2.322914
385000,E05000836,Stretford,53.4442,-2.317449
1135000,E05000831,Hale Central,53.375032,-2.337662
340000,E05000831,Hale Central,53.380589,-2.323966
148140,E05000819,Altrincham,53.388722,-2.349829
269100,E05000838,Urmston,53.44741,-2.34319
390000,E05000839,Village,53.395956,-2.315044
120000,E05000833,Priory,53.425611,-2.307514
390000,E05000821,Bowdon,53.370112,-2.366013
472000,E05000832,Longford,53.444881,-2.300893
205000,E05000835,Sale Moor,53.411012,-2.297539
